"","X1504","X1603","X1324","X834","X47","X1477","X1298","X1037","X1631","X1677","X948","X1662","X973","X1176","X1592","X1457","X1399","X1177","X1533","X1554","X936","X1317","X326","X1162","X939","X1079","X974","X934","X890","X470","X1341","X814","X363","X1180","X1152","X1627","X665","X1470","X1602","X1634","X1226","X1604","X1539","X1643","X698","X1424","X1196","X976","X1586","X1672","X1312","X1386","X1610","X927","X928","X1146","X1280","X1105","X506","X1409","X1649","X1144","X1656","X1388","X1272","X786","X1253","X1528","X584","X1128","X883","X1138","X1277","X95","X1311","X1647","X1158","X1425","X1538","X998","X1190","X1489","X1151","X785","X765","X980","X1236","X609","X1332","X1632","X1549","X1630","X1227","X1397","X865","X742","X1625","X1262","X420","X1202","X612","X958","X106","X1657","X1276","X1054","X1237","X1465","X618","X1117","X1543","X1053","X1550","X1171","X1313","X1184","X1304","X931","X1658","X963","X1378","X919","X1164","X1556","X1426","X1255","X1502","X1254","X1194","X153","X1419","X1665","X935","X490","X1563","X1463","X1456","X1030","X1644","X1393","X649","X1639","X1664","X1315","X1414","X1323","X1646","X1076","X1066","X1464","X1165","X1607","X1448","X891","X858","X1614"
"CPN1",0.0449186403752797,0.0425196719654537,0.209769008368837,0.168803752095494,0,0.0353508274597474,0.0200576523412535,0,0,0.00758016879506814,0.142223898102178,0.0313246125997507,0.0133164643094816,0,0.00832050833619888,0.0565571711969726,0.608212174505818,0,0.0214100783824529,0.0250798373443047,0,0.394392311669755,0,0,0.412644970838404,0.00605812336114951,0.107066472865838,0.336177110176689,0.515098795140088,0.0504947320947727,0.0773496586988203,0.0166189758520883,0,0.0166646126156693,0.044402513196091,0.00769210496307038,0,0.0446417170413328,0.00864034374199999,0.0429986646170256,0.0252244489542152,0.0480254865625741,0.109951558807356,0.813101053483024,0,0.0184333506848089,0.00628365972142201,1.31036280797674,0.00701748625770029,0.00813402448178562,0.285158345797176,0.0382760294034219,0,3.34713978457671,0.0136151863085581,0.0172762911116781,0.0239791800102383,0.01557749488444,0.0746575073130592,0.101034143767066,0.174522749903887,0.0924997369353848,0.542967210824715,0.0204204146540444,0.0129376130117358,0.0616545568529264,0.00833772101527774,0.0300803614108907,2.13642765912007,0.0257644876906005,0,0.00783416528576249,0.096120140785897,0.0212665054910711,1.91292458305417,0.00712946609006975,0.0716912877605466,0.0938981625855516,2.0329901721559,0,0.183447131602634,0,0.00935433913186792,0,0,0.0186256290295933,0.00919235912018153,0.0180458675788847,0,1.74683943672625,0.00843812421711086,0.0131892385536469,0.0140181486065405,0.357827849687409,1.36070306640462,0,0.0294868103664072,0.00741081295462055,0,0.205852900733143,0.0124156360239725,0.00912211434675883,0,0,0.308760435787765,0.00988172324052431,0.00838792348962932,0,0.0401840565280664,0.279083751458383,0.109030189552705,0.00517000058841451,0.0666968031563624,0.00602939008263411,0.0078485140354856,0.112745497706763,0,0.0838097291541084,0.452074557819763,0.544653534240649,1.1117725069108,0.458812438458866,1.11599804728207,0,0,0.102101771949789,0.0832855437529648,3.13436010875409,0.0105191993325545,0.0664212735530573,0.0192307824720239,0.0326284414950619,0.0078513837683052,0.0203606718415122,0,0.0918473961004154,0.0220012775398345,0.0586988543597122,0.0216346489044285,0.0177651622435137,0.00948333675122752,0.0193318539537184,0.168663855514556,0.0168642564841809,0.0187424078115877,1.01266020218086,0.0272389966991366,0.0368704225897948,0.0257843277836557,0,0.0261569874058128,0.0717901227979827,0,0.0310097673522924,0.00654075689506478,0.0902206733208925
"XPNPEP2",2.00310854184477,0.345784675515346,0.670160514126633,1.15034195616647,0.0302612046168937,0.7886272500063,0.122538878219607,1.06570120405486,0.367677466009646,1.79032915424447,2.26236219381237,1.07420193155272,0.334477889878261,0.463519926657516,0.370612925208321,0.436236477925339,3.08231700173852,0.00526056240639643,1.22518792125754,0.0814937066904061,0.174878077770954,0.459149347413503,0.57206115388311,0.050306654879184,2.28721251570132,1.22413043984034,0.708226090023472,0.84328925429781,1.08823863282991,0.0112294026886937,0.174616063896344,1.14077931006611,0.0466139861247367,1.11608590630287,0.317231121262855,0.00808668243621399,0.0896554285672987,0.143243198170297,0.185881764871047,2.04454729920866,2.08784603804943,0.729034111840237,0.902275060040133,0.69686985073542,0.00305095710171857,0.119576631888468,2.64729217235602,2.19946756575038,0.060246648647531,0.644089772045435,0.0680956814759892,0.270948683146247,0.209175093609537,2.51205946854139,1.40798679931899,0.113396461150982,1.54804494764808,0.1703891539736,2.25172969505024,0.0935074431399435,2.97098043663733,1.60371582639096,0.609846663988613,0.875234330240364,2.22600935729273,0.131431444266535,0.0700705257657839,0.0979262674029009,0.0452528356303205,0.126807703142035,1.02154724111587,0.569674819722074,1.22913012512012,0.539109169134285,2.66236092856635,0.23841880314461,0.105525219207027,1.67691773837424,2.26939946067831,0.443315961573367,0.514549512437072,0.131514417457524,0.139347682689131,0.10397963249616,1.98543813076482,0.134979223398836,0,0.246907851179996,0.250814871873094,1.86348218542771,0.0373217716386952,0.45702056665729,1.70600178057524,0.301659047998537,0.270564822432969,0.134031635235702,0.111112795640853,0.388102449210916,0.390384841187282,0.925719204781906,1.57296095276736,0.0147580486361046,0.00408425374287447,0.0447675978735437,1.30095482899583,0.0370012017969009,0.224640448839121,0.491166594900132,2.99578767910938,1.0566306926256,1.58839251514559,0.713138862253286,1.11318039519771,1.83562378462501,0.13146568774907,2.67042817552398,1.24550418144959,1.86594691615723,2.82525016412231,1.0999825512568,1.44099683320782,0.764847180792804,1.09251529748174,0.073605012373209,0.132457079205439,0.211136826982275,1.38996377360482,2.84901865401943,1.80848719932243,2.51152167758927,0.390226336050526,1.70555995706888,0.695611715495025,0.0216161729027126,0.939282253020544,0.28781623138794,0.164079557725819,0.0932721492461273,2.86133072257154,1.41693591837638,0.0586586837459565,0.0209053778313066,1.75204248269599,1.14105473698732,2.1275715429421,3.10930355259905,0.479925867851394,1.54822106748808,1.43133519424768,0.023566216925642,0.0899916200013358,1.41432336885326,0.546517674410464,0.0234924103844559,0.0144509933353008,0.333672176478055
"SEMG1",0,0.0143395803712589,0,0.00798195057327146,0.0140110048649693,0.00988315608689587,0.584187084238628,0.0142767282366753,0.330712126341736,0,0.0748958565481374,0.302441890507117,0.0314206055534729,0.290101147341178,1.15076956693652,1.19815339849292,0.0463276083597104,2.08655009039471,0,0.0661443132749056,0.440602508015063,0.0311128408502493,0.00904613145550652,1.14694972600513,0.0193688642744232,0.00930273685436466,0,0.0562283597183676,0.00957936082344016,0.675771678814716,0,3.42812161623461,0.410167406267444,0.0167530297371839,0.12625265014991,1.97905293627535,2.68244610086934,0.192642372886658,0,0.183142195680629,0,0.260953019789982,0,0,0.00631238793630083,0.0498454136269891,0.0209949572953022,0,0.219994318968388,0,0.013983858324389,0.0711901448364409,0.0396479859403729,0,0.0519762016652538,0,0.244127161389846,0.381550287929916,0.0900092407786229,0.0350706532693434,0.0900051744645048,0.0378741656611201,0,0.0304773390232687,1.4094115750156,0,0.200475476657709,0.514608085627305,0.271956279913421,0.00734191675456613,0.00883393162322772,0,0,0,0.038868784825568,0.0159371048005278,0.0316859646026296,0.00546466502439505,0.0420545327730088,0.0148265915943526,0,0.341868505708117,2.760334228183,0.0084438613318851,0.014877996676045,0.564064961207684,1.71099042583973,3.17177911532503,0.0526537731423607,0,0.300454115162504,0.719117712559006,0.0235775714430047,0.0179760525728803,0.0149893680699365,0.960083879454153,0,0.544818695847522,0.0420881623220073,0.03423403068604,0.313755494655108,0.43077768594273,0.0251649047526874,3.72647562080156,0.0219643346892967,0.136974875904003,0.00931993781861189,0.0772662459638311,0.0123441176175401,0,0.0103759708132256,0,0.0909252247559341,0,0,0.0344749263152838,0,0.00797334213680606,0.186295168159814,0.0139810007640869,0,0,0.1251008948904,0.370128561536098,0.798554903126815,0.00828751679393455,0,0,0,0.00825022109852676,0.376670457847141,0.0357674683383341,0.197850297691094,1.87539476880618,0,1.30878838923807,0,0.0137923892688007,0.0362149417394297,0.00610840522158447,0.010469070968242,0.110216226648464,0.0316393891522328,0.185440332440102,0.124050157803,0,0,0.671114893044438,0,0.317837743650261,0.0131563581630873,0.202706075035137,0.0986674870376198,0.0093041702758849,0.336340523170311,0.0412556005006725
"KRT36",0.753385462749397,0.0431092865115711,0.0482068849724638,0.0999697632657955,0.0141810163175862,0.0493408056709109,0.0227754388600191,0.519957493861186,0.33868568794183,0.101763013317299,0.157748711670258,0.0522614604763454,0.184126652707227,0.0886830148513159,0.0187352874247604,0,0.074304020432551,0.0210504084619542,0.157098052791794,0.0170253774601997,0.576275419601704,0.0522280672378196,0.0182524432158944,0.0934209027209984,0.289289147316362,0.0207404233151373,0.0124857206227302,0.00826600016424989,0.88464714955439,0.0224445179748597,0.183936165057479,0.0187125019507526,0.00976565795819082,0.0249664063300003,0.029838730813953,0.0639681191967664,0,0.246307140668745,0.0486463327062918,0.043271703290577,0.275449326691251,0.185846252315291,0.0670204832143623,0.26348517760465,0.0063899512591472,0.0304787515599451,0.854822315994544,0.0348932284097168,0.223696852164055,0.0440625237024231,0.0557939917106632,0.032106486950766,1.07644621983806,0.170504527837233,0.239661992115511,0.0357421355043995,0.0273522491800807,0.0342593900149768,0.044402513196091,0.173113358338427,2.17810365673297,0.0055379624387248,0.689536235124613,0,0,0.0264218997732362,0.0455338353198789,0.00808811706648072,0.0571064105520185,0.0212892506639472,0.0266570218736377,1.79646028864548,0.0792258541669498,0.187359833542658,0.955181102218314,0.0320839116833276,0.0129118761074014,0.038274624480438,0.0519080094989575,0.0329697258625545,0.0127560150443205,0.0357913933841663,0,0.0254852803026539,0.0970403474112297,0.0666968031563624,0.0511200866566799,0.00998058630178906,0.0230778881213611,0.873476989591928,0.272307518324535,0.130895296085488,0.127840590341824,0.204507605582351,0.197524487648113,0.0493533533122765,0.0394205869422313,0,0,0.383450494046377,0.0211286052031105,0,0.0504919459445747,0.132871602694784,0.323918794137132,0,0.073788706119696,0.292853587763713,0.0898370901196204,0.195285857213336,1.07158695454157,0.0116845508194551,0.159248119351361,0.072538029603076,0.068636419431807,0.576507626246102,0.0516797510430952,0.0395356946184921,0.194620397576688,0.0993180987331947,0.0109731397785452,0.0808882032807375,0.122264532430328,0.0232184415491051,0.0114412504995966,0.0903345087796413,0.075012277204146,2.57787761011213,0.035691468502004,0.380426916212255,0.102061447711999,0.727185091566032,0.0347664830066234,0,0,0.0214129212657438,0,0.0407816386327372,0.11569249584797,0.0184675353746489,0.0624326040630548,0.0105020126610061,0.0351030379919905,0,0.0930259961733881,2.52317250128589,0.10748299876753,0.770716585420525,0.0179789022310978,0.0119449798100204,0,0,0.0496001014171317,0.0138766959393137,0,0.31799977516487
"GATA5",0.0189047430971176,0.00442372730865566,0.0977658443036376,0.0293355571328624,0,0.0771021412608967,0.0818249894982115,0.0228379218380563,0,0.0102312955737528,0.0094331723809369,0.0693722129323386,0,0.0184817787563546,0.00571903420458279,0,0.361385461134337,0,0,0,0,0.00474442767518202,0.00559113666345237,0.00732469219045411,0.0317579418867385,0.455359049669671,0.015214940191427,0.0251337139520165,0.0293723117135219,0.0284998445937774,0.0217241830995523,0.00572047119119425,0.047062297629402,0.00767631961924914,0.00957219506858015,0,0,0.151627655348796,0,0.00885257204810691,0.0338437225684301,0,0.016593304538153,1.62728231197092,0,0,1.0472710431422,0.0513637483359298,0,0,0.00433742804224574,0,0.00614001006547932,0.324097430585763,0.0277712060746035,0.0073505289595052,0.0936629324120251,0.0105421145761348,0.0330938092548652,0.121740877546331,0,0,0,0,0,0,0.00571616022706565,0.0102269980675356,0.317400167639859,0.00454885207620308,0,0.378648117942759,0.024634569409312,0.00901889133132872,0.0222825805268388,0.00980148157243203,0,0.00337196273610801,0.219921236591835,0,0,0.00763613796468537,0,0.0104218054865114,0,0.00787147173821034,0,0.018228225533876,0.00470847826714051,0.0470120266388236,0.00581961981096119,0.0618922996295298,0.0146180966506538,0.137769741998098,0.00464089095482856,0,0.116384720045925,0,0,0.0118662836980835,0.0426387346984266,0.025047226841126,0.0411925080530549,0,0.155474654172637,0.0136023239561352,0.00576789094643427,0,0.794920695284548,0.0065249589485946,0.0748287391949125,0,0.00576358012400007,0.0126473313114113,0.021330475375811,0.545510784351593,0,1.54059024704372,0.01456668230739,0.0563893063456262,0,0.00944607195703788,0.0131520693612451,0.100356045198587,0,0.00758447419289692,0.00590152005337716,0.400090843443152,0.0219444419933241,0.145879581357828,0,0,0.00536261732477604,0,0,0,0,0,0.0659982332046912,0.0665480237061827,0,0.0316097494463545,0.0423697790244263,0.0444794544321991,0.00645745668312671,2.02025042563311,0.00633106096920838,0.054766530978924,0.00551784195070559,0,0.00600496634594568,0,0,0.0625265493992358,0,0
"CCL25",0.058430105516784,0.0559674770478282,0.0250925977753323,0,0,0.732887395923965,0.108964641600645,0.264131638957878,0.0304603884752743,0,0,0.29755065133442,0.242445195579713,0.0578855278342428,0.0719218923162455,0,0,0.0278674357457235,0.0606589290570762,0.0316986667372372,0.0225666692855438,0,0.776483882847429,0.0602867750706969,0.050072568986471,0.296558429196896,0,0,0.0244005359436284,0.245777967757231,0.0228606422500539,0,0.133200504838398,0.252284851336094,0,1.28675106286253,0.80269533221447,0,0,0,0.407396262492661,0,0.317969684973833,0.0297016475131613,0.0454541544003073,0,0.0176269268564699,0,0,0,0.0527024569895456,0.021152774247458,0,0,0.118776990564253,0,0.0486393583908261,0,0.0593511239778866,0,0.0219870688631175,0.0879529348530446,0,0,0.0367283801285545,0,3.80171047971703,0.945140212230921,0.305448780803002,0,0,0.490826814912832,0,0.122185002158266,0.501812095719899,0.0158614799995751,0.0162695215349073,0.0409008448826265,0.312473498441411,0,0,0.0475314090897721,0.210191836457481,0.0377631416072174,0,0.05933450930416,0.0752848017660728,0.0192364768282327,0,4.63431207813432,0,0.161059547339549,0.0708536635631136,0.0233802739899691,0,0,0,0.0719369901383811,0.162511694354349,0,2.58827209127167,0,0.0636575577954087,0,0.0515850967005586,0.223268077528249,0.0469100828635166,0.165340856251009,0.168217122404824,0,0,0.216917943264866,0.0184376238153364,0,0.0596847615057121,0.262625584319759,0.0676579893903109,0.0342171242191008,0.0313599048693049,0.0400661942153693,0,0.0195040862205417,0,0.394351699287998,0.0294090653578335,0,0,0.0246671892413777,0,0.0459713030060861,0.0807176891241765,0.0285762242139518,0.112773516526668,0.0211186531259857,0,0.0773318826186856,0,0,0,0.0856925021914585,1.72517705388748,0,0,0.0626826509148487,0.440646091029458,0.214978976141104,0.0603946957748241,0,0.120496600784354,0,0.0376900578200171,0,0.032477517291337,0,0.051387416134749,0.150701339673529
"BARX1",0.00842378133036132,2.43803197169445,0.0444416837926832,0.21934883639085,0.00906620279684315,0.61785701933345,0.024603367140657,0.0536146275577886,0,0.080145978629491,0.335614736621251,0.0402934914830431,1.71311334110626,0.075727031066502,0.0302936974779911,0.621780420796136,0.070480008729743,0.0279480939075301,0.101036833999609,0.0470930179279982,0.0339945039248669,0.0393307404229271,0.824600869600866,0,0.00836353964884668,1.31115489684411,0.141958500580442,0.00893143271927625,0.0617734331384538,2.07294818446937,1.1052690775572,0.0500628145833009,0.0771951362177369,0.0402654320295315,0,0.0454080213300704,0.135815895405234,0.160388435135752,0.0374286124254056,0.0186270532180179,0,0.0640619645998003,0.017427388507661,0.060770971491509,0.0402920885233285,0.0388828282090439,0.0269487466304342,0.115327613285317,0,0.192735784541533,0.0533491008197529,0.26933362674262,0.112929611419781,0,0.0327172960252259,0,0,1.11943918357236,0.0417378160669199,0.202104228518562,0.0109058453233566,0.0140581529056511,0,0.0145695387078635,0.0280542161979371,0.39211295779339,0,0.0943049932083451,0.596392300783009,0.0281744786910138,0.150372503996458,0.0114197808542764,1.9572972827555,1.44646375127775,0,0.034710148141967,0.027776866821175,0.13419070528807,0,0.966678524553645,2.19226771875722,0,0.0134894161635084,0.0216900754899312,0.0141538729758762,0,0.0392085963371265,5.61042321196657,0.474930226054368,0.0143995730364067,0.109623998546839,0.0239224223321268,0.0842003616746553,0.0347087397421656,0.075805057461615,0.257051665012382,0.478968699677046,0.0517702236538374,4.90270316141574,0.0723473158901064,0.0593068177560725,0.159144761940392,0.888861289395001,0.0115543186927377,0.0262264076492598,0.149224240846522,0.0101954826307821,0.112725483930811,1.50381378305177,0.0135665945977064,0.0134236683147071,0.0222314386087615,0.0120923446190511,0.01489941491951,0.299548289406537,0.111270405920262,0.0735268668973548,0.0319089413820153,0,0.115512729476181,0.0140252923127381,0.0196663358277451,0.0273607427577687,0.191533594378436,0.631393956693474,0.0218449743988761,0.0960823484955044,0.0976579868139058,0.0683777710908621,0.0523532878970491,0.0353747594159167,1.25849118610738,0.0869861639601528,0.0603352020261894,1.62727110400813,0.193096751115683,0.0472759297990859,0.0261272348503067,0.065485457772792,0.0157016560583596,0.110623827081424,0.0134336736154238,0.0883885846603574,1.36306788357932,0.0404534199480363,0,0.128096716458652,0.0129233147882332,0.0675134392523334,0.182359231671241,0.193306221767436,0,0.0319794964760731,0.630701808631554,5.67339815415044,0
"VTCN1",0.023728010362144,0.0696059379298252,0.0354704832708704,0.20675073451253,0.532992137215424,0.220971285299219,0.0382971030840069,0.0131692244921166,0.280733064733407,0.0457379102365286,0.109935516771516,0.0384727051188735,0.00562131575701112,0.101546542539693,0.0509557658344786,0.476838922210986,0.0626177257873852,0.331426623932327,0.0508568858119831,0.0968717317633668,0.0695839418970998,0.0284008279562289,0.155560141762408,0.0720467877284186,0.055438628614112,0.186882098758643,0.089468320370084,0.0152192228652181,0.058486907124966,0.131186447952098,0.0540149105758455,0.0785428899073859,0.804407992042817,0,0.0886151791208415,1.00757155796086,0.0425378821964012,0.0511855312641194,0.0977186576440709,0.0133364763285176,0.0781097230385194,0.121303247943907,0.0494969463260965,0.214348654457556,2.17160524323245,0.0911067264982109,0.647188311388923,0.0370855691879062,0.0235449269647199,0.0535937764407834,0.365842565202016,0.0453325276693183,0.151192503965209,0.773249473870603,0.0598439389461507,0.00370009197768967,0.119846178484959,0.0522545036153924,0.0473136263101138,0.138218136551182,0.0103859972724368,0.00680785961810958,0.031894829949134,0.0415121480324038,0.0493296521203023,0.0376099424919959,0.0620097743294042,0.0605371940804307,0.324309460627945,0.0997126332892882,0.0218336062371202,0.0751820975487689,0.0394388363327747,0.588827588561244,0.258363340430723,0.0770433325325048,0.0391580509317501,0.0598633158702198,0.0569829886088249,0.188926251012472,0.111441353536168,0.196367833987176,0.189178086681112,0.0575958340697114,0.195954788442004,0.0352902919161601,0.487853665016534,0.169304188422476,0.0374525099396066,0.202288570687115,0.145678759326156,0.102109836662098,0.0388772108720576,0.0331699460531308,0.046004841379165,0.0848507274927789,0.270483493033488,0.0400633878524668,0.295614891816605,0.0394037411460654,0.308770918395099,0.0560729459358332,0.0414266372573504,0.375259677565161,0.026961490542002,0.0136794963506143,0.0344636572411687,0.041559807576184,0.100697825187768,0.0768532134977886,0.0635774911285571,0.0250344660087906,0.069759900769475,0.00849262588634768,0.05824167441205,0.114405674001217,0.0152449186409909,0.0182054320500206,0.0584799802193118,0.235848351392369,0.0528331997629446,0.0560854351619886,0.0456652293293831,0.0222271767004206,0.229280279058734,0.0114269374382169,0.0410480860644644,0.35231898403361,0.0220694772402215,0.0703096339642391,0.511431604567132,0.0901447780246673,0.0373414534307704,0.359168043626342,0.183739301393081,0.0645766256848977,0.0891252256364062,0.149949976612419,0.0518857419710475,0.0557273677972442,0.160179294077098,0.117256183887392,0.113483145184637,0.0447312334279718,0.0636741227579208,0.123139076188015,0.0761718618527692,0.0609936472873858,0.0491944084574834,0.0434551002578276,0.0476221422126824,0.0301015551467312,0.0228748423258516,0.296368126381263,0.58948067186627,0.0556565765179201
"DSG1",0.185564657534956,0.138558928076724,0.0493254695165932,0.127233099197231,0.146378907179097,0.0431806961408506,0.0414616832699074,0.232250604754281,0.102037252628311,0.0352733978227399,0.205942959414211,0.0770570091948919,0.0875253001071277,0.0723884792566002,0.172225067076095,0.10384270384438,0.272262124974296,0,0.0620360320719389,0.0376450813414913,0.161036321747954,0.0203279544910231,0.008010644990519,0.132679489155777,0.0626992270749187,0.105688804211844,0.0634242477031463,0.0717544331488508,0.146221175397678,0.137618934736828,0.213867335937036,0.0325579181313406,0.017792237726836,0.0191012297959285,0.0406750458798726,0.0894601846805748,0.00534968118537823,0.0267632391722036,5.1380683594275,0.0218819203059402,0.115459461064009,0.186806052103257,0.0237833565831119,0.127815503380313,0.00194344332840322,0.112107588793832,0.0829246301194892,0.398019760462545,0.0771021412608967,0.0134193803074444,0.0246799533227248,0.0698657406914233,0.11708991463302,0.69305556203818,0.0727986766358759,0.046739694993759,0.0775766263154036,0.0300196043092207,0.028364048617074,0.204821828633001,0.195106919074781,0.0144981269993528,0.100350662188909,0.149436276677122,0.071084402035257,0.0451172092328984,0.0198812173074613,0.113585825685485,0.181644533247624,0.0732402972660342,0.184065699395717,0.0765481500352482,0.0463527560011357,0.100191854366901,0.0870133292911612,0.0169883069709957,0.0880411611689332,0.0217099716935382,0.0624726697339938,0.112906932013896,0.00781407679639495,0.0433655046521479,0.0327046028559621,0.0872781644655393,0.123727107487263,0.108189880004664,0.0283428293410415,0.0174202616276125,0.0140110048649693,0.0766753816525764,0.0438316209575196,0.0998405308907646,0.195406816903263,0.0300888389425881,0.0523838957384834,0.0431918973306242,0.0473094378575292,0.0911365231096399,0.022504174558227,0.0350185545814128,0.01503077319067,0.0311340194241133,0.126649138362213,0.0127617350139936,0.0689074001295991,0.0446473119782246,0.0758830796369941,0.256338008604263,0.0321022541150296,0.0995281715171965,0.269097796900597,0.0561229021917627,0.0560590688910767,0.0517674399657984,0.230258358661885,0.118580333108157,0.261182961951529,0.14189704690255,0.0731950442255929,0.142082707468904,0.154933115104306,0.0280952480575681,0.0454136132959412,0.011043294485584,0.106722179017695,0.113289765959082,0.0335900361299257,0.338498580096306,0.0943063446139129,0.0898059110315292,0.0191410933969115,0.0687409662390035,0.00268092029237289,0.0638273396452489,0.243009725910909,0.0482375809084986,0.0299984093694485,0.146136436328288,0.0221817155613749,0.00565580537664366,0.0184903247178801,0.0452933812528801,0.0861750432213122,0.256732917958361,0.0276933685567998,0.14270227473773,0.147477337041035,0.112953624519772,0.266538300846984,0.0208186368594119,0.00299912886770428,0.104810322840303,0.1822168289146,0.0597650444969159,0.0295391091968479,0.0704855043549441
"UGT2A3",1.98206557206051,0.113676498493062,2.17587680881438,0.101941812507798,0.0309193954872572,0.632728873588823,0.834888356717213,0.65853415326282,0.119301722160036,0.0739394820150056,0.262790329277319,3.39225559166633,0.0289934118795487,0.0270110491279966,0.399004798248318,0.250611162185903,0.520671665480401,0.0110547479913588,0.149753621777537,0.553486334280588,0.155466882322373,0.0791302586317637,0.553297583746872,0.0689912975391759,0.425795500547337,0.0139152753149331,0.0653834323206986,0.582260208166907,0.681799157953797,0.0511493282311534,0.234666856182338,0.0415878418664915,0.0178349874554379,0.091759402250649,1.32988020266127,0.107330331208363,0.0419073942783467,1.3985490282535,0.14928538320985,2.44782857213942,0.858821294343165,0.936009564427187,0.576856833366655,4.89265583572867,0.0529222093400578,0.179778545081664,0.810644635191149,3.06748762520357,1.62197448307073,0.00404828788049702,0.395271234693931,2.07159896697415,3.19888227754316,1.61417694959712,0.0852478778868492,0.0803629551103268,0.0483757045389763,0.214796248496376,2.79466227321591,0.260650788751416,1.36079013884031,0.928801598309116,0.128175921516178,0.707980585787673,0.0924307272723843,0.50351258752145,0.0495359788495884,0.0488429945223927,0.511634007972838,1.5114842321844,0.178082297875277,0.252668762470369,0.354822237453554,0.15740336864864,0.381767327969819,0.108614110171219,0.136848916329657,0.142972761805713,2.4306042901135,0.11997628640578,0.0171094954218339,0.0598287140375191,0.672581936604834,0.675924298560655,0.0770323911092435,2.48946175607349,0.00934000535103424,0.0281320342499395,0.422761533159373,1.13738482441137,0.0971010442205024,0.678073708480312,1.46474667221207,2.90190025249174,0.294768355691495,0.126793168762743,0.366553306738446,0.108777345325841,0.692132558250152,0.0644262477316439,0.0660106368041556,0.0276282648622272,0.0628649782014115,0.0195709808131526,1.86324864560277,0.288258145942921,0.0701942073678972,0.318558644238922,0.135479708768831,3.88245700306343,0.25670997511268,0.27921215186162,0.970573921041207,0.848972800059207,0.0473010609158799,1.27539032423263,0.0889502565927096,0.676534616142334,0.48280079465049,1.08868165816796,0.793645391470403,2.97908751801569,1.2658503213673,0.0158486376584969,0.377102643138123,2.17871782768775,0.271279845363181,0.65947981106918,0.107027626699639,0.324537588587774,0.16792050764138,1.90691329383194,2.32233458907754,0.0675148159886267,0.0372781895721208,0.458252848818894,0.0432899040316401,0.102729340630456,0.0807667992675789,0.235442781089095,0.112804203181262,0.027629680191175,0.254534786110418,0.250415913407448,0.0418120965797766,3.00665600486108,1.31810277145266,2.55673177950983,0.0591475810389255,0.140931749990443,0.00862170057479295,2.20597923146152,0.669845874836082,0.149369937527778,0.0133236114910035,3.35609562566047
"MMP20",0.0876271294015894,0.284974821890988,0.0734075840622395,0.157352918365948,0.0415710213576781,0.0884428620240592,0.0166146973314873,0.230913731484888,1.27643175034733,0.196362797558592,0.481823838227436,0.0626370654925965,0.0305846878693077,0.235493024081091,0.102410887000847,0.144980881046845,0.244806704250594,0.00910204378327634,0.146704744676494,0.0588359800977462,0.0771664178266978,0.0801623553514779,0.163417578404355,0.0967894401715873,0.391366304596526,0.117198989425991,0.0763360724018884,0.0704003198117404,0.172433749475696,0,0.179253698932422,0.0372936543270885,0.0838165355040859,0.251165233751549,0.445379228341467,0.242984125645363,0,0.136316090659766,0.0810805190646016,0.021917444324341,1.60241697105192,0.175901393087804,0.0369899524386542,0.693516842582716,0.556153725833175,0,0.242884158353406,0.0300916647754173,0.359323250127844,0.233378856000765,0.0206124283684276,0.0643476034773796,0.129538887134002,0.138627076722738,0.0684176719981505,0.141783285314257,0.773672315106524,0,0.101094672785927,1.44554238251785,0.615507639944915,0.0651379901918704,0.22964083084235,0.536269785673999,0.278898264032135,0.204949501314443,0,0.0636603186357023,0.0672366885826187,0.34174328579542,0.434657581595575,0.0859861238458441,0.0303332530168268,0.118111170252208,0.0771322285205446,0.601845769466303,0.848180437749665,0.0796900852565597,0.399526595712982,0.0948265417179578,0,0.0103587824353164,0.100479848878004,0.225305782727023,0.0324154504205053,0.0672848828152071,0.0592209705790329,0.0290330030849495,0.137103448293755,0.46489301720183,0.167731721035329,0.248556694988853,0.24000896473507,0.120026733259072,0.0565169409047578,0.109363234155013,0.688044253084741,0,0.220204874608504,0.332470782339923,0.108619462436362,0,0.0737119414286669,0.0497436698751652,0.299428720106382,0.0639239545417828,0.266515513406562,0.116416660837974,0.0416270889577485,0.258032818916278,0.69082202141448,0.0804857575244839,0.464542809806019,0.25993168195042,0.557582619953898,0.520100356470513,0.311105476706516,1.26443073958252,0.193241869562809,0.353274729964595,0.181280689528895,0.184458041274124,0.142070940959056,0.133004488188207,0.574341816114761,0.114644209009539,0.168930802372911,0.0525021472067962,0.0296055401127291,0.213899677614062,0.0846507508105957,0.254243303367449,0.0588456753636553,0.0654951084555456,0.0392142123839676,0.0796750683534607,0.0498941923331609,0.190010476693799,0.855134986118278,0.660008560984455,0.0347523994966876,0.0624671435007056,0.247803588210366,0.118043374901116,0.15871445713983,0.155240184935725,0.0729317256503215,0.352308813119262,0.327595396620659,0.796002945409617,0.0445675820790324,0.0467941654354816,0.174073991478081,0.0869386234000285,0.0426667480311828,0.184803315427988
