FI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
RF_SG_msi;g__Leptotrichia;g__Salmonella;g__Escherichia;g__Enterobacter;g__Treponema;g__Selenomonas;g__Klebsiella;g__Candidatus Palibaumannia;g__Akkermansia;g__Pseudobutyrivibrio;g__Butyricimonas;g__Coriobacterium;g__Petrimonas;g__Aeromonas;g__Borreliella;g__Citrobacter;g__Campylobacter;g__Bulleidia;g__Lachnoanaerobaculum;g__Massilistercora;g__Escherichia;g__Leptotrichia;g__Salmonella;g__Selenomonas;g__Treponema;g__Klebsiella;g__Enterobacter;g__Lachnoanaerobaculum;g__Shigella;g__Candidatus Azobacteroides;g__Fusobacterium;g__Granulicella;g__Akkermansia;g__Proteus;g__Butyricimonas;g__Bulleidia;g__Citrobacter;g__Campylobacter;g__Anaeromyxobacter;g__Pseudobutyrivibrio;g__Leptotrichia;g__Treponema;g__Salmonella;g__Escherichia;g__Klebsiella;g__Selenomonas;g__Enterobacter;g__Campylobacter;g__Shigella;g__Lachnoanaerobaculum;g__Ruthenibacterium;g__Ruminococcus;g__Proteus;g__Butyricimonas;g__Agathobaculum;g__Granulicella;g__Akkermansia;g__Buchnera;g__Borreliella;g__Pseudobutyrivibrio;g__Leptotrichia;g__Treponema;g__Salmonella;g__Enterobacter;g__Rhodanobacter;g__Escherichia;g__Selenomonas;g__Aurantimicrobium;g__Akkermansia;g__Butyricimonas;g__Caproicibacterium;g__Agathobaculum;g__Klebsiella;g__Bulleidia;g__Campylobacter;g__Proteus;g__Serratia;g__Borreliella;g__Faecalibacillus;g__Peptoniphilus;g__Leptotrichia;g__Salmonella;g__Treponema;g__Escherichia;g__Enterobacter;g__Klebsiella;g__Selenomonas;g__Campylobacter;g__Shigella;g__Lachnoanaerobaculum;g__Caproicibacterium;g__Akkermansia;g__Agathobaculum;g__Staphylococcus;g__Peptoniphilus;g__Aurantimicrobium;g__Azospirillum;g__Ruminococcus;g__Petrimonas;g__Fluviicola;g__Salmonella;g__Leptotrichia;g__Treponema;g__Escherichia;g__Lachnoanaerobaculum;g__Akkermansia;g__Enterobacter;g__Klebsiella;g__Selenomonas;g__Butyricimonas;g__Ruminococcus;g__Proteus;g__Bulleidia;g__Azospirillum;g__Leifsonia;g__Peptoniphilus;g__Candidatus Palibaumannia;g__Oleidesulfovibrio;g__Campylobacter;g__Yersinia;g__Leptotrichia;g__Escherichia;g__Salmonella;g__Enterobacter;g__Treponema;g__Selenomonas;g__Agathobaculum;g__Caproicibacterium;g__Shigella;g__Pseudobutyrivibrio;g__Akkermansia;g__Ruminococcus;g__Klebsiella;g__Butyricimonas;g__Bulleidia;g__Rhodanobacter;g__Fluviicola;g__Peptoniphilus;g__Lachnoanaerobaculum;g__Oleidesulfovibrio;g__Leptotrichia;g__Salmonella;g__Treponema;g__Enterobacter;g__Klebsiella;g__Akkermansia;g__Escherichia;g__Selenomonas;g__Caproicibacterium;g__Campylobacter;g__Peptoniphilus;g__Pseudobutyrivibrio;g__Butyricimonas;g__Rhodanobacter;g__Agathobaculum;g__Faecalibaculum;g__Candidatus Azobacteroides;g__Macellibacteroides;g__Candidatus Palibaumannia;g__Mediterraneibacter;g__Leptotrichia;g__Salmonella;g__Enterobacter;g__Escherichia;g__Selenomonas;g__Treponema;g__Shigella;g__Butyricimonas;g__Serratia;g__Klebsiella;g__Faecalibacillus;g__Aurantimicrobium;g__Proteus;g__Citrobacter;g__Lachnoanaerobaculum;g__Agathobaculum;g__Akkermansia;g__Candidatus Azobacteroides;g__Azospirillum;g__Nitratidesulfovibrio;g__Leptotrichia;g__Treponema;g__Salmonella;g__Enterobacter;g__Selenomonas;g__Butyricimonas;g__Rhodanobacter;g__Akkermansia;g__Pseudobutyrivibrio;g__Borreliella;g__Escherichia;g__Aurantimicrobium;g__Candidatus Azobacteroides;g__Fluviicola;g__Azospirillum;g__Caproicibacterium;g__Candidatus Karelsulcia;g__Polaribacter;g__Peptoniphilus;g__Campylobacter;g__Leptotrichia;g__Treponema;g__Escherichia;g__Salmonella;g__Campylobacter;g__Butyricimonas;g__Klebsiella;g__Selenomonas;g__Shigella;g__Citrobacter;g__Candidatus Palibaumannia;g__Caproicibacterium;g__Oleidesulfovibrio;g__Enterobacter;g__Pseudobutyrivibrio;g__Akkermansia;g__Rhodanobacter;g__Aurantimicrobium;g__Lachnoanaerobaculum;g__Mycolicibacterium;g__Leptotrichia;g__Salmonella;g__Enterobacter;g__Shigella;g__Treponema;g__Candidatus Palibaumannia;g__Selenomonas;g__Escherichia;g__Pseudobutyrivibrio;g__Akkermansia;g__Oleidesulfovibrio;g__Butyricimonas;g__Peptoniphilus;g__Klebsiella;g__Candidatus Azobacteroides;g__Citrobacter;g__Azospirillum;g__Bulleidia;g__Staphylococcus;g__Proteus;g__Leptotrichia;g__Salmonella;g__Escherichia;g__Enterobacter;g__Akkermansia;g__Treponema;g__Pseudobutyrivibrio;g__Candidatus Azobacteroides;g__Borreliella;g__Selenomonas;g__Zobellia;g__Lachnoanaerobaculum;g__Klebsiella;g__Serratia;g__Shigella;g__Faecalibacillus;g__Aurantimicrobium;g__Caproicibacterium;g__Fluviicola;g__Petrimonas;g__Leptotrichia;g__Salmonella;g__Treponema;g__Klebsiella;g__Escherichia;g__Enterobacter;g__Citrobacter;g__Candidatus Palibaumannia;g__Shigella;g__Butyricimonas;g__Campylobacter;g__Lachnoanaerobaculum;g__Akkermansia;g__Aurantimicrobium;g__Selenomonas;g__Faecalibacillus;g__Coriobacterium;g__Oleidesulfovibrio;g__Aeromonas;g__Rhodanobacter;g__Leptotrichia;g__Treponema;g__Escherichia;g__Salmonella;g__Enterobacter;g__Borreliella;g__Pseudobutyrivibrio;g__Akkermansia;g__Lachnoanaerobaculum;g__Selenomonas;g__Peptoniphilus;g__Macellibacteroides;g__Shigella;g__Rhodanobacter;g__Campylobacter;g__Butyricimonas;g__Klebsiella;g__Caproicibacterium;g__Proteus;g__Nitratidesulfovibrio;g__Leptotrichia;g__Salmonella;g__Escherichia;g__Enterobacter;g__Klebsiella;g__Azospirillum;g__Treponema;g__Rhodanobacter;g__Peptoniphilus;g__Pseudobutyrivibrio;g__Shigella;g__Fluviicola;g__Candidatus Azobacteroides;g__Butyricimonas;g__Akkermansia;g__Serratia;g__Buchnera;g__Selenomonas;g__Campylobacter;g__Proteus;g__Leptotrichia;g__Salmonella;g__Enterobacter;g__Escherichia;g__Akkermansia;g__Treponema;g__Candidatus Palibaumannia;g__Klebsiella;g__Proteus;g__Butyricimonas;g__Rhodanobacter;g__Caproicibacterium;g__Lachnoanaerobaculum;g__Azospirillum;g__Citrobacter;g__Aurantimicrobium;g__Selenomonas;g__Peptoniphilus;g__Zobellia;g__Fluviicola;g__Leptotrichia;g__Salmonella;g__Klebsiella;g__Treponema;g__Selenomonas;g__Enterobacter;g__Escherichia;g__Akkermansia;g__Azospirillum;g__Agathobaculum;g__Lachnoanaerobaculum;g__Candidatus Azobacteroides;g__Campylobacter;g__Pseudobutyrivibrio;g__Petrimonas;g__Listeria;g__Mycolicibacterium;g__Aeromonas;g__Actinomyces;g__Rhodanobacter;g__Leptotrichia;g__Enterobacter;g__Treponema;g__Salmonella;g__Selenomonas;g__Rhodanobacter;g__Pseudobutyrivibrio;g__Peptoniphilus;g__Aurantimicrobium;g__Campylobacter;g__Butyricimonas;g__Agathobaculum;g__Candidatus Azobacteroides;g__Akkermansia;g__Bulleidia;g__Escherichia;g__Lachnoanaerobaculum;g__Proteus;g__Rhodoluna;g__Listeria;g__Leptotrichia;g__Treponema;g__Salmonella;g__Escherichia;g__Faecalibacillus;g__Selenomonas;g__Lachnoanaerobaculum;g__Aeromonas;g__Campylobacter;g__Pseudobutyrivibrio;g__Akkermansia;g__Coriobacterium;g__Christensenella;g__Rhodanobacter;g__Ruminococcus;g__Candidatus Azobacteroides;g__Borreliella;g__Peptoniphilus;g__Candidatus Karelsulcia;g__Macellibacteroides
XGB_SG_msi;g__Salmonella;g__Lachnoanaerobaculum;g__Akkermansia;g__Anaeropeptidivorans;g__Klebsiella;g__Moraxella;g__Leptotrichia;g__Shigella;g__Treponema;g__Monoglobus;g__Claveliimonas;g__Petrimonas;g__Polaribacter;g__Anaerostipes;g__Haemophilus;g__Enterobacter;g__Adlercreutzia;g__Bacteroides;g__Butyrivibrio;g__Agathobaculum;g__Leptotrichia;g__Salmonella;g__Mycolicibacterium;g__Escherichia;g__Klebsiella;g__Candidatus Azobacteroides;g__Fluviicola;g__Selenomonas;g__Treponema;g__Phascolarctobacterium;g__Flavonifractor;g__Limnoglobus;g__Catenibacterium;g__Erysipelothrix;g__Anaerocolumna;g__Pasteurella;g__Barnesiella;g__Butyricimonas;g__Polaribacter;g__Micromonospora;g__Caproicibacterium;g__Leptotrichia;g__Enterobacter;g__Barnesiella;g__Aminipila;g__Akkermansia;g__Salmonella;g__Treponema;g__Taurinivorans;g__Oscillibacter;g__Peptoniphilus;g__Candidatus Karelsulcia;g__Simiaoa;g__Agathobaculum;g__Catenibacterium;g__Shigella;g__Azospirillum;g__Staphylococcus;g__Eubacterium;g__Pusillibacter;g__Leptotrichia;g__Caproicibacterium;g__Salmonella;g__Haemophilus;g__Emergencia;g__Citrobacter;g__Lactobacillus;g__Paludihabitans;g__Mycolicibacterium;g__Flintibacter;g__Proteus;g__Candidatus Azobacteroides;g__Bulleidia;g__Morganella;g__Aquitalea;g__Rhodoluna;g__Mediterraneibacter;g__Rhodanobacter;g__Treponema;g__Pseudobutyrivibrio;g__Nitratidesulfovibrio;g__Rhodanobacter;g__Leptotrichia;g__Klebsiella;g__Escherichia;g__Salmonella;g__Listeria;g__Treponema;g__Candidatus Karelsulcia;g__Adlercreutzia;g__Herbinix;g__Candidatus Azobacteroides;g__Fluviicola;g__Petrimonas;g__Bacteroides;g__Dialister;g__Faecalibaculum;g__Enterocloster;g__Caproicibacterium;g__Actinomyces;g__Enterobacter;g__Salmonella;g__Leptotrichia;g__Akkermansia;g__Peptoniphilus;g__Nitratidesulfovibrio;g__Treponema;g__Marvinbryantia;g__Granulicella;g__Stutzerimonas;g__Butyricimonas;g__Coprococcus;g__Candidatus Azobacteroides;g__Lawsonia;g__Oleidesulfovibrio;g__Zobellia;g__Prevotella;g__Pusillibacter;g__Fluviicola;g__Escherichia;g__Salmonella;g__Leptotrichia;g__Amedibacterium;g__Coriobacterium;g__Lacrimispora;g__Treponema;g__Mycolicibacterium;g__Herbinix;g__Acetobacterium;g__Butyricimonas;g__Bifidobacterium;g__Escherichia;g__Anaeropeptidivorans;g__Selenomonas;g__Caproicibacterium;g__Fluviicola;g__Roseburia;g__Histophilus;g__Kineothrix;g__Enterobacter;g__Leptotrichia;g__Salmonella;g__Coriobacterium;g__Klebsiella;g__Lawsonia;g__Enterobacter;g__Ruminococcus;g__Treponema;g__Caproicibacterium;g__Candidatus Azobacteroides;g__Escherichia;g__Agathobaculum;g__Pengzhenrongella;g__Rhodanobacter;g__Nitratidesulfovibrio;g__Stutzerimonas;g__Adlercreutzia;g__Acetobacteroides;g__Peptoniphilus;g__Borreliella;g__Salmonella;g__Leptotrichia;g__Fluviicola;g__Enterobacter;g__Intestinibacillus;g__Anaerostipes;g__Caproicibacterium;g__Odoribacter;g__Pseudoprevotella;g__Pantoea;g__Selenomonas;g__Faecalibaculum;g__Azospirillum;g__Butyricimonas;g__Agathobaculum;g__Akkermansia;g__Longicatena;g__Leifsonia;g__Flavonifractor;g__Treponema;g__Leptotrichia;g__Treponema;g__Escherichia;g__Enterobacter;g__Salmonella;g__Akkermansia;g__Caproicibacterium;g__Rhodanobacter;g__Borreliella;g__Fluviicola;g__Candidatus Azobacteroides;g__Odoribacter;g__Lawsonia;g__Macellibacteroides;g__Petrimonas;g__Monoglobus;g__Candidatus Karelsulcia;g__Candidatus Hoaglandella;g__Enterococcus;g__Intestinimonas;g__Salmonella;g__Leptotrichia;g__Escherichia;g__Treponema;g__Candidatus Palibaumannia;g__Enterobacter;g__Pseudobutyrivibrio;g__Akkermansia;g__Caproicibacterium;g__Candidatus Azobacteroides;g__Agathobaculum;g__Klebsiella;g__Oscillibacter;g__Aurantimicrobium;g__Anaeromyxobacter;g__Rhodanobacter;g__Borreliella;g__Butyricimonas;g__Tyzzerella;g__Fluviicola;g__Leptotrichia;g__Salmonella;g__Paraprevotella;g__Odoribacter;g__Bulleidia;g__Mediterraneibacter;g__Claveliimonas;g__Butyrivibrio;g__Rhodoluna;g__Enterobacter;g__Treponema;g__Lysobacter;g__Rothia;g__Akkermansia;g__Escherichia;g__Fimbriimonas;g__Shewanella;g__Caproicibacterium;g__Polaribacter;g__Amedibacterium;g__Polaribacter;g__Fimbriimonas;g__Salmonella;g__Leptotrichia;g__Coprococcus;g__Treponema;g__Monoglobus;g__Caproicibacterium;g__Enterobacter;g__Intestinibacillus;g__Candidatus Karelsulcia;g__Bulleidia;g__Enterocloster;g__Fluviicola;g__Stella;g__Flavonifractor;g__Citrobacter;g__Rhodanobacter;g__Candidatus Palibaumannia;g__Anaeropeptidivorans;g__Leptotrichia;g__Barnesiella;g__Salmonella;g__Lawsonia;g__Flintibacter;g__Rhodoluna;g__Akkermansia;g__Histophilus;g__Qiania;g__Rhodanobacter;g__Parabacteroides;g__Treponema;g__Tyzzerella;g__Staphylococcus;g__Gloeobacter;g__Shewanella;g__Flavonifractor;g__Bulleidia;g__Peptoniphilus;g__Fluviicola;g__Leptotrichia;g__Salmonella;g__Treponema;g__Escherichia;g__Enterobacter;g__Ruminococcus;g__Shigella;g__Faecalibaculum;g__Pasteurella;g__Pseudobutyrivibrio;g__Agathobaculum;g__Akkermansia;g__Caproicibacterium;g__Candidatus Azobacteroides;g__Peptoniphilus;g__Histophilus;g__Desulfovibrio;g__Fluviicola;g__Borreliella;g__Aquifex;g__Leptotrichia;g__Enterobacter;g__Buchnera;g__Stella;g__Fluviicola;g__Salmonella;g__Amedibacterium;g__Peptoniphilus;g__Mycolicibacterium;g__Rhodoluna;g__Haemophilus;g__Barnesiella;g__Prevotella;g__Candidatus Azobacteroides;g__Roseburia;g__Klebsiella;g__Lachnoclostridium;g__Listeria;g__Lawsonia;g__Flavonifractor;g__Salmonella;g__Barnesiella;g__Enterobacter;g__Leptotrichia;g__Akkermansia;g__Klebsiella;g__Pengzhenrongella;g__Macellibacteroides;g__Candidatus Palibaumannia;g__Haemophilus;g__Faecalibaculum;g__Leifsonia;g__Fluviicola;g__Adlercreutzia;g__Aurantimicrobium;g__Peptoniphilus;g__Roseburia;g__Aquifex;g__Escherichia;g__Proteus;g__Salmonella;g__Leptotrichia;g__Polaribacter;g__Lachnoanaerobaculum;g__Fluviicola;g__Selenomonas;g__Coriobacterium;g__Candidatus Palibaumannia;g__Nitratidesulfovibrio;g__Candidatus Azobacteroides;g__Petrimonas;g__Eggerthella;g__Enterobacter;g__Actinomyces;g__Agathobaculum;g__Klebsiella;g__Lacrimispora;g__Treponema;g__Listeria;g__Escherichia;g__Leptotrichia;g__Nitratidesulfovibrio;g__Actinobacillus;g__Candidatus Hoaglandella;g__Aquifex;g__Anaeromyxobacter;g__Treponema;g__Leuconostoc;g__Stutzerimonas;g__Enterobacter;g__Streptomyces;g__Salmonella;g__Stomatobaculum;g__Lysobacter;g__Mediterraneibacter;g__Coriobacterium;g__Rothia;g__Escherichia;g__Parabacteroides;g__Fluviicola;g__Leptotrichia;g__Anaerostipes;g__Candidatus Karelsulcia;g__Treponema;g__Nitratidesulfovibrio;g__Salmonella;g__Herbinix;g__Candidatus Azobacteroides;g__Amedibacterium;g__Caproicibacterium;g__Dialister;g__Fluviicola;g__Bulleidia;g__Polaribacter;g__Phascolarctobacterium;g__Bifidobacterium;g__Subdoligranulum;g__Desulfovibrio;g__Histophilus;g__Selenomonas
RF_SG_stage;g__Cloacibacillus;g__Thomasclavelia;g__Candidatus Azobacteroides;g__Flavonifractor;g__Rhodopseudomonas;g__Vescimonas;g__Shewanella;g__Fimbriimonas;g__Subdoligranulum;g__Georgenia;g__Herbinix;g__Sodalis;g__Desulfovibrio;g__Ruminococcus;g__Barnesiella;g__Stella;g__Treponema;g__Salmonella;g__Faecalibaculum;g__Chakrabartyella;g__Cloacibacillus;g__Thomasclavelia;g__Rhodopseudomonas;g__Barnesiella;g__Stella;g__Campylobacter;g__Polaribacter;g__Sodalis;g__Dialister;g__Gemella;g__Enterococcus;g__Anaerostipes;g__Flintibacter;g__Treponema;g__Flavonifractor;g__Solibaculum;g__Candidatus Azobacteroides;g__Shewanella;g__Haemophilus;g__Lactobacillus;g__Cloacibacillus;g__Campylobacter;g__Rhodopseudomonas;g__Thomasclavelia;g__Candidatus Azobacteroides;g__Leptotrichia;g__Desulfovibrio;g__Stella;g__Lactobacillus;g__Barnesiella;g__Anaerostipes;g__Intestinimonas;g__Enterobacter;g__Polaribacter;g__Mageeibacillus;g__Azospirillum;g__Blautia;g__Flavonifractor;g__Pusillibacter;g__Lachnoanaerobaculum;g__Cloacibacillus;g__Rhodopseudomonas;g__Thomasclavelia;g__Desulfovibrio;g__Stella;g__Vescimonas;g__Candidatus Azobacteroides;g__Stomatobaculum;g__Odoribacter;g__Nocardioides;g__Campylobacter;g__Actinomyces;g__Sodalis;g__Blautia;g__Lachnoclostridium;g__Pusillibacter;g__Haemophilus;g__Gemella;g__Solibaculum;g__Cellulosilyticum;g__Stella;g__Cloacibacillus;g__Agathobacter;g__Candidatus Azobacteroides;g__Thomasclavelia;g__Mageeibacillus;g__Blautia;g__Paraprevotella;g__Rhodopseudomonas;g__Acetivibrio;g__Fimbriimonas;g__Chordicoccus;g__Haemophilus;g__Stomatobaculum;g__Gemella;g__Barnesiella;g__Campylobacter;g__Dialister;g__Anaerostipes;g__Chakrabartyella;g__Cloacibacillus;g__Thomasclavelia;g__Chordicoccus;g__Candidatus Azobacteroides;g__Campylobacter;g__Rhodopseudomonas;g__Stella;g__Stomatobaculum;g__Vescimonas;g__Herbinix;g__Shewanella;g__Intestinimonas;g__Barnesiella;g__Ruthenibacterium;g__Solibaculum;g__Sodalis;g__Agathobacter;g__Acetivibrio;g__Treponema;g__Citrobacter;g__Cloacibacillus;g__Stella;g__Candidatus Azobacteroides;g__Rhodopseudomonas;g__Vescimonas;g__Thomasclavelia;g__Actinomyces;g__Azospirillum;g__Chordicoccus;g__Campylobacter;g__Anaerostipes;g__Barnesiella;g__Chromobacterium;g__Lachnospira;g__Faecalibaculum;g__Anaerotignum;g__Solibaculum;g__Bacteroides;g__Citrobacter;g__Rothia;g__Rhodopseudomonas;g__Barnesiella;g__Cloacibacillus;g__Candidatus Azobacteroides;g__Stella;g__Thomasclavelia;g__Acetivibrio;g__Faecalibaculum;g__Paludibacterium;g__Polaribacter;g__Stomatobaculum;g__Gemella;g__Alistipes;g__Flavonifractor;g__Shewanella;g__Macellibacteroides;g__Candidatus Hoaglandella;g__Vescimonas;g__Butyrivibrio;g__Actinomyces;g__Cloacibacillus;g__Cellulosilyticum;g__Anaerotignum;g__Polaribacter;g__Stutzerimonas;g__Flavonifractor;g__Gemella;g__Thomasclavelia;g__Mageeibacillus;g__Acetivibrio;g__Candidatus Azobacteroides;g__Aeromonas;g__Chakrabartyella;g__Actinomyces;g__Campylobacter;g__Blautia;g__Desulfovibrio;g__Azospirillum;g__Stomatobaculum;g__Lachnoclostridium;g__Cloacibacillus;g__Campylobacter;g__Vescimonas;g__Stella;g__Thomasclavelia;g__Anaerotignum;g__Lactobacillus;g__Rhodopseudomonas;g__Oscillibacter;g__Subdoligranulum;g__Chakrabartyella;g__Candidatus Azobacteroides;g__Azospirillum;g__Ruthenibacterium;g__Sodalis;g__Desulfovibrio;g__Barnesiella;g__Citrobacter;g__Proteus;g__Gemella;g__Cloacibacillus;g__Barnesiella;g__Desulfovibrio;g__Sodalis;g__Vescimonas;g__Stomatobaculum;g__Campylobacter;g__Alistipes;g__Solibaculum;g__Actinomyces;g__Rhodopseudomonas;g__Treponema;g__Polaribacter;g__Pantoea;g__Ruthenibacterium;g__Odoribacter;g__Bacteroides;g__Chakrabartyella;g__Oscillibacter;g__Anaerotignum;g__Campylobacter;g__Cloacibacillus;g__Thomasclavelia;g__Sodalis;g__Stella;g__Candidatus Azobacteroides;g__Actinomyces;g__Gemella;g__Caloramator;g__Desulfovibrio;g__Lachnoclostridium;g__Solibaculum;g__Acetivibrio;g__Faecalibaculum;g__Lachnoanaerobaculum;g__Shewanella;g__Nitratidesulfovibrio;g__Citrobacter;g__Dialister;g__Blautia;g__Cloacibacillus;g__Candidatus Azobacteroides;g__Nocardioides;g__Thomasclavelia;g__Gemella;g__Ruminococcus;g__Stomatobaculum;g__Flavonifractor;g__Anaerotignum;g__Macellibacteroides;g__Campylobacter;g__Desulfovibrio;g__Vescimonas;g__Sodalis;g__Cellulosilyticum;g__Azospirillum;g__Bacteroides;g__Alistipes;g__Anaerostipes;g__Rhodopseudomonas;g__Cloacibacillus;g__Campylobacter;g__Alistipes;g__Solibaculum;g__Rhodopseudomonas;g__Pantoea;g__Leptotrichia;g__Actinomyces;g__Candidatus Azobacteroides;g__Polaribacter;g__Treponema;g__Chordicoccus;g__Thomasclavelia;g__Ruminococcus;g__Desulfovibrio;g__Georgenia;g__Gemella;g__Barnesiella;g__Listeria;g__Stomatobaculum;g__Cloacibacillus;g__Thomasclavelia;g__Rhodopseudomonas;g__Faecalibaculum;g__Candidatus Azobacteroides;g__Polaribacter;g__Sodalis;g__Proteus;g__Barnesiella;g__Ruthenibacterium;g__Desulfovibrio;g__Lactobacillus;g__Streptococcus;g__Stomatobaculum;g__Stella;g__Campylobacter;g__Caloramator;g__Paraprevotella;g__Candidatus Hoaglandella;g__Fimbriimonas;g__Cloacibacillus;g__Thomasclavelia;g__Sodalis;g__Gemella;g__Barnesiella;g__Rhodopseudomonas;g__Faecalibaculum;g__Anaerostipes;g__Stella;g__Campylobacter;g__Mageeibacillus;g__Treponema;g__Stomatobaculum;g__Actinomyces;g__Candidatus Azobacteroides;g__Candidatus Hoaglandella;g__Georgenia;g__Lachnoanaerobaculum;g__Desulfovibrio;g__Polaribacter;g__Cloacibacillus;g__Stella;g__Thomasclavelia;g__Actinomyces;g__Candidatus Azobacteroides;g__Polaribacter;g__Campylobacter;g__Flavonifractor;g__Barnesiella;g__Pantoea;g__Rhodopseudomonas;g__Candidatus Hoaglandella;g__Azospirillum;g__Anaerostipes;g__Enterobacter;g__Agathobacter;g__Citrobacter;g__Blautia;g__Solibaculum;g__Streptococcus;g__Rhodopseudomonas;g__Candidatus Azobacteroides;g__Cloacibacillus;g__Thomasclavelia;g__Stomatobaculum;g__Campylobacter;g__Treponema;g__Vescimonas;g__Chakrabartyella;g__Anaerotignum;g__Polaribacter;g__Citrobacter;g__Lactobacillus;g__Flavonifractor;g__Gemella;g__Desulfovibrio;g__Shewanella;g__Anaerostipes;g__Streptococcus;g__Enterobacter;g__Cloacibacillus;g__Solibaculum;g__Ruminococcus;g__Chakrabartyella;g__Anaerotignum;g__Stella;g__Thomasclavelia;g__Barnesiella;g__Mageeibacillus;g__Blautia;g__Gemella;g__Sodalis;g__Rhodopseudomonas;g__Polaribacter;g__Alistipes;g__Stomatobaculum;g__Georgenia;g__Candidatus Azobacteroides;g__Campylobacter;g__Herbinix;g__Cloacibacillus;g__Thomasclavelia;g__Campylobacter;g__Rhodopseudomonas;g__Treponema;g__Candidatus Azobacteroides;g__Mageeibacillus;g__Herbinix;g__Solibaculum;g__Vescimonas;g__Stutzerimonas;g__Anaerostipes;g__Leptotrichia;g__Ruthenibacterium;g__Rothia;g__Nocardioides;g__Caloramator;g__Listeria;g__Phocaeicola;g__Lactobacillus
