RF_SG_msi;0.9688581314878892; 0.8339100346020761; 0.9221453287197232; 0.9930795847750865; 0.9688581314878892; 0.9930795847750865; 0.9619377162629758; 0.9584775086505191; 0.9446366782006921; 0.9930795847750865; 1.0; 0.9480968858131488; 0.9013840830449827; 0.9048442906574394; 0.916955017301038; 0.9429065743944637; 0.9204152249134948; 0.9619377162629758; 0.9532871972318339; 0.9584775086505191
XGB_SG_msi;0.9238754325259515; 0.8096885813148789; 0.889273356401384; 0.916955017301038; 0.9550173010380623; 0.9965397923875432; 0.9550173010380623; 0.9342560553633218; 0.9100346020761245; 0.9273356401384083; 0.9550173010380623; 0.9688581314878892; 0.8477508650519031; 0.9134948096885813; 0.8512110726643598; 0.944636678200692; 0.944636678200692; 0.9446366782006921; 0.9723183391003459; 0.9065743944636678
RF_SG_stage;0.8159340659340659; 0.5494505494505495; 0.8186813186813187; 0.7857142857142857; 0.8543956043956044; 0.7307692307692307; 0.804945054945055; 0.8956043956043956; 0.8846153846153847; 0.8846153846153846; 0.6538461538461539; 0.6840659340659341; 0.7335164835164835; 0.8516483516483517; 0.8901098901098902; 0.7829670329670331; 0.8736263736263736; 0.7719780219780219; 0.6456043956043956; 0.7417582417582418
XGB_SG_stage;0.8901098901098901; 0.5604395604395604; 0.7582417582417582; 0.8516483516483516; 0.7802197802197802; 0.7362637362637363; 0.8406593406593406; 0.8846153846153847; 0.8956043956043955; 0.8681318681318682; 0.554945054945055; 0.7087912087912087; 0.7527472527472527; 0.9230769230769231; 0.8076923076923077; 0.7087912087912088; 0.7417582417582418; 0.7472527472527473; 0.7307692307692308; 0.7637362637362637
RF_SG_TL;0.9685731538992408; 0.9567244651483782; 0.9852721704623879; 0.9977355072463768; 0.9808294513457557; 0.9600176846100759; 0.9618033988957901; 0.9778015010351967; 0.9863095238095239; 0.978373015873016; 0.973015873015873; 0.9830098343685301; 0.9427493098688751; 0.9740704796411318; 0.9708290200138026; 0.9736499309868875; 0.9721273291925465; 0.9751725327812285; 0.9712387853692201; 0.9584239130434782
XGB_SG_TL;0.9731409592822636; 0.9697291235334714; 0.9898550724637681; 0.9968297101449275; 0.9895790200138026; 0.9687327467218771; 0.9613181504485853; 0.9742883022774327; 0.9865683229813664; 0.9757936507936509; 0.9749439268461008; 0.9653985507246376; 0.9692503450655625; 0.9774672187715666; 0.9410800552104899; 0.9796023119392685; 0.9689613526570049; 0.9723128019323672; 0.9564009661835748; 0.9521307798481712
RF_SG_BRAF;1.0; 0.9833795013850416; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.9889196675900278; 1.0; 1.0; 1.0; 0.9792243767313019; 1.0; 0.9806094182825486; 0.9833795013850416; 1.0; 1.0; 0.9916897506925209; 0.997229916897507
XGB_SG_BRAF;0.9916897506925209; 0.9916897506925209; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.9916897506925209; 1.0; 1.0; 1.0; 0.9307479224376731; 1.0; 0.9861495844875346; 0.9944598337950139; 1.0; 0.9944598337950139; 0.997229916897507; 0.997229916897507
RF_SG_TP53;0.8434065934065934; 0.7967032967032968; 0.9340659340659342; 0.8956043956043955; 0.8104395604395604; 0.945054945054945; 0.923076923076923; 0.945054945054945; 0.9395604395604396; 0.9505494505494506; 0.8406593406593407; 0.8406593406593406; 0.9010989010989011; 0.8681318681318682; 0.8543956043956044; 0.7527472527472527; 0.8571428571428572; 0.8104395604395604; 0.9010989010989011; 0.945054945054945
XGB_SG_TP53;0.9230769230769231; 0.7692307692307693; 0.9065934065934067; 0.912087912087912; 0.8076923076923077; 0.9450549450549451; 0.8791208791208791; 0.9285714285714286; 0.9285714285714286; 0.9835164835164835; 0.7857142857142858; 0.8516483516483516; 0.9285714285714286; 0.9175824175824174; 0.8406593406593407; 0.8571428571428572; 0.8791208791208791; 0.8296703296703296; 0.945054945054945; 0.978021978021978
RF_FMG_HC;0.7817601801463689; 0.8060611747044474; 0.7802589604053294; 0.7883280165134172; 0.7661850253330831; 0.8003377744417338; 0.7729405141677613; 0.7807280915744041; 0.7984612497654344; 0.7655282416963783; 0.7457309063614187; 0.7652467629949333; 0.8264214674422968; 0.7796960030024395; 0.7978044661287296; 0.7356914993432163; 0.7773503471570651; 0.7532370050666166; 0.7127978982923625; 0.8017451679489586
XGB_FMG_HC;0.7571777068868456; 0.7746293863764308; 0.7757553011822106; 0.8022142991180333; 0.7524863951960967; 0.8085944830174517; 0.7592418840307749; 0.7639331957215237; 0.7678738975417527; 0.7303434040157628; 0.7560517920810659; 0.7337211484331018; 0.792644023268906; 0.7447926440232688; 0.796209420153875; 0.7125164195909177; 0.755488834678176; 0.7658097203978232; 0.6864327265903547; 0.7947082004128355
RF_FMG_stage;0.903182040236266; 0.8525131012124174; 0.8694608518008616; 0.8549634720433451; 0.8686448017053783; 0.9026396722476351; 0.89034007638673; 0.856215303992539; 0.9006095394590753; 0.9048246880135009; 0.8915341741795088; 0.9232102411511303; 0.8756139805480304; 0.8620020429009194; 0.8627348225784963; 0.8504252342674423; 0.8596837944664031; 0.8815717013811787; 0.8928076564373585; 0.8845722121064086
XGB_FMG_stage;0.8858606830394813; 0.8537915796953414; 0.8675023315717013; 0.8613769596305014; 0.8434171958964338; 0.8912255184971356; 0.8809588311053871; 0.8439323622152152; 0.9033707865168539; 0.8787316249944486; 0.868101878580628; 0.9199682462139718; 0.8677177243860195; 0.8480481414042723; 0.8630290447217657; 0.8182195674379358; 0.8362204112448375; 0.8615845805391482; 0.8683961007238976; 0.8633599058489143
